candidate_id,patch_id,row,col,probability,candidate_threshold,cell_xmin,cell_ymin,cell_xmax,cell_ymax,coarse_xmin,coarse_ymin,coarse_xmax,coarse_ymax,crs
ab_coarse_000016_r16_c16,ab_coarse_000016,16,16,0.94893324,0.300000,-1360000.000,207000.000,-1359000.000,208000.000,-1376000.000,192000.000,-1344000.000,224000.000,EPSG:3979
ab_coarse_000027_r16_c10,ab_coarse_000027,16,10,0.41890123,0.300000,-1366000.000,239000.000,-1365000.000,240000.000,-1376000.000,224000.000,-1344000.000,256000.000,EPSG:3979
ab_coarse_000027_r16_c12,ab_coarse_000027,16,12,0.33191258,0.300000,-1364000.000,239000.000,-1363000.000,240000.000,-1376000.000,224000.000,-1344000.000,256000.000,EPSG:3979
ab_coarse_000027_r16_c13,ab_coarse_000027,16,13,0.35954198,0.300000,-1363000.000,239000.000,-1362000.000,240000.000,-1376000.000,224000.000,-1344000.000,256000.000,EPSG:3979
ab_coarse_000027_r16_c14,ab_coarse_000027,16,14,0.34072906,0.300000,-1362000.000,239000.000,-1361000.000,240000.000,-1376000.000,224000.000,-1344000.000,256000.000,EPSG:3979
ab_coarse_000027_r16_c15,ab_coarse_000027,16,15,0.36620820,0.300000,-1361000.000,239000.000,-1360000.000,240000.000,-1376000.000,224000.000,-1344000.000,256000.000,EPSG:3979
ab_coarse_000027_r16_c16,ab_coarse_000027,16,16,0.95030904,0.300000,-1360000.000,239000.000,-1359000.000,240000.000,-1376000.000,224000.000,-1344000.000,256000.000,EPSG:3979
ab_coarse_000037_r16_c16,ab_coarse_000037,16,16,0.60160381,0.300000,-1392000.000,271000.000,-1391000.000,272000.000,-1408000.000,256000.000,-1376000.000,288000.000,EPSG:3979
ab_coarse_000038_r16_c04,ab_coarse_000038,16,4,0.48938572,0.300000,-1372000.000,271000.000,-1371000.000,272000.000,-1376000.000,256000.000,-1344000.000,288000.000,EPSG:3979
ab_coarse_000038_r16_c12,ab_coarse_000038,16,12,0.39530867,0.300000,-1364000.000,271000.000,-1363000.000,272000.000,-1376000.000,256000.000,-1344000.000,288000.000,EPSG:3979
ab_coarse_000038_r16_c13,ab_coarse_000038,16,13,0.47491187,0.300000,-1363000.000,271000.000,-1362000.000,272000.000,-1376000.000,256000.000,-1344000.000,288000.000,EPSG:3979
ab_coarse_000038_r16_c16,ab_coarse_000038,16,16,0.88498533,0.300000,-1360000.000,271000.000,-1359000.000,272000.000,-1376000.000,256000.000,-1344000.000,288000.000,EPSG:3979
ab_coarse_000050_r16_c16,ab_coarse_000050,16,16,0.99007487,0.300000,-1360000.000,303000.000,-1359000.000,304000.000,-1376000.000,288000.000,-1344000.000,320000.000,EPSG:3979
ab_coarse_000051_r16_c16,ab_coarse_000051,16,16,0.89578682,0.300000,-1328000.000,303000.000,-1327000.000,304000.000,-1344000.000,288000.000,-1312000.000,320000.000,EPSG:3979
ab_coarse_000062_r16_c16,ab_coarse_000062,16,16,0.99368340,0.300000,-1360000.000,335000.000,-1359000.000,336000.000,-1376000.000,320000.000,-1344000.000,352000.000,EPSG:3979
ab_coarse_000074_r16_c16,ab_coarse_000074,16,16,0.99313736,0.300000,-1360000.000,367000.000,-1359000.000,368000.000,-1376000.000,352000.000,-1344000.000,384000.000,EPSG:3979
ab_coarse_000085_r16_c16,ab_coarse_000085,16,16,0.77839059,0.300000,-1392000.000,399000.000,-1391000.000,400000.000,-1408000.000,384000.000,-1376000.000,416000.000,EPSG:3979
ab_coarse_000086_r16_c16,ab_coarse_000086,16,16,0.98230010,0.300000,-1360000.000,399000.000,-1359000.000,400000.000,-1376000.000,384000.000,-1344000.000,416000.000,EPSG:3979
ab_coarse_000099_r16_c16,ab_coarse_000099,16,16,0.94589454,0.300000,-1392000.000,431000.000,-1391000.000,432000.000,-1408000.000,416000.000,-1376000.000,448000.000,EPSG:3979
ab_coarse_000100_r16_c16,ab_coarse_000100,16,16,0.97810119,0.300000,-1360000.000,431000.000,-1359000.000,432000.000,-1376000.000,416000.000,-1344000.000,448000.000,EPSG:3979
ab_coarse_000113_r16_c16,ab_coarse_000113,16,16,0.96641046,0.300000,-1392000.000,463000.000,-1391000.000,464000.000,-1408000.000,448000.000,-1376000.000,480000.000,EPSG:3979
ab_coarse_000114_r16_c16,ab_coarse_000114,16,16,0.99023861,0.300000,-1360000.000,463000.000,-1359000.000,464000.000,-1376000.000,448000.000,-1344000.000,480000.000,EPSG:3979
ab_coarse_000129_r16_c16,ab_coarse_000129,16,16,0.97704256,0.300000,-1360000.000,495000.000,-1359000.000,496000.000,-1376000.000,480000.000,-1344000.000,512000.000,EPSG:3979
ab_coarse_000130_r16_c13,ab_coarse_000130,16,13,0.38564810,0.300000,-1331000.000,495000.000,-1330000.000,496000.000,-1344000.000,480000.000,-1312000.000,512000.000,EPSG:3979
ab_coarse_000130_r16_c14,ab_coarse_000130,16,14,0.39197916,0.300000,-1330000.000,495000.000,-1329000.000,496000.000,-1344000.000,480000.000,-1312000.000,512000.000,EPSG:3979
ab_coarse_000130_r16_c15,ab_coarse_000130,16,15,0.33584711,0.300000,-1329000.000,495000.000,-1328000.000,496000.000,-1344000.000,480000.000,-1312000.000,512000.000,EPSG:3979
ab_coarse_000130_r16_c16,ab_coarse_000130,16,16,0.95839751,0.300000,-1328000.000,495000.000,-1327000.000,496000.000,-1344000.000,480000.000,-1312000.000,512000.000,EPSG:3979
ab_coarse_000143_r16_c16,ab_coarse_000143,16,16,0.97682309,0.300000,-1392000.000,527000.000,-1391000.000,528000.000,-1408000.000,512000.000,-1376000.000,544000.000,EPSG:3979
ab_coarse_000144_r16_c16,ab_coarse_000144,16,16,0.97732794,0.300000,-1360000.000,527000.000,-1359000.000,528000.000,-1376000.000,512000.000,-1344000.000,544000.000,EPSG:3979
ab_coarse_000145_r16_c16,ab_coarse_000145,16,16,0.97680873,0.300000,-1328000.000,527000.000,-1327000.000,528000.000,-1344000.000,512000.000,-1312000.000,544000.000,EPSG:3979
ab_coarse_000154_r16_c16,ab_coarse_000154,16,16,0.42959467,0.300000,-1040000.000,527000.000,-1039000.000,528000.000,-1056000.000,512000.000,-1024000.000,544000.000,EPSG:3979
ab_coarse_000155_r16_c16,ab_coarse_000155,16,16,0.35707009,0.300000,-1008000.000,527000.000,-1007000.000,528000.000,-1024000.000,512000.000,-992000.000,544000.000,EPSG:3979
ab_coarse_000161_r16_c16,ab_coarse_000161,16,16,0.99828440,0.300000,-1360000.000,559000.000,-1359000.000,560000.000,-1376000.000,544000.000,-1344000.000,576000.000,EPSG:3979
ab_coarse_000162_r16_c16,ab_coarse_000162,16,16,0.99778724,0.300000,-1328000.000,559000.000,-1327000.000,560000.000,-1344000.000,544000.000,-1312000.000,576000.000,EPSG:3979
ab_coarse_000175_r16_c16,ab_coarse_000175,16,16,0.99716419,0.300000,-1456000.000,591000.000,-1455000.000,592000.000,-1472000.000,576000.000,-1440000.000,608000.000,EPSG:3979
ab_coarse_000176_r16_c16,ab_coarse_000176,16,16,0.99869484,0.300000,-1424000.000,591000.000,-1423000.000,592000.000,-1440000.000,576000.000,-1408000.000,608000.000,EPSG:3979
ab_coarse_000177_r16_c16,ab_coarse_000177,16,16,0.99872404,0.300000,-1392000.000,591000.000,-1391000.000,592000.000,-1408000.000,576000.000,-1376000.000,608000.000,EPSG:3979
ab_coarse_000178_r16_c16,ab_coarse_000178,16,16,0.99842983,0.300000,-1360000.000,591000.000,-1359000.000,592000.000,-1376000.000,576000.000,-1344000.000,608000.000,EPSG:3979
ab_coarse_000179_r16_c16,ab_coarse_000179,16,16,0.99807250,0.300000,-1328000.000,591000.000,-1327000.000,592000.000,-1344000.000,576000.000,-1312000.000,608000.000,EPSG:3979
ab_coarse_000180_r16_c16,ab_coarse_000180,16,16,0.95711720,0.300000,-1296000.000,591000.000,-1295000.000,592000.000,-1312000.000,576000.000,-1280000.000,608000.000,EPSG:3979
ab_coarse_000181_r16_c16,ab_coarse_000181,16,16,0.90948516,0.300000,-1264000.000,591000.000,-1263000.000,592000.000,-1280000.000,576000.000,-1248000.000,608000.000,EPSG:3979
ab_coarse_000181_r17_c16,ab_coarse_000181,17,16,0.33148298,0.300000,-1264000.000,590000.000,-1263000.000,591000.000,-1280000.000,576000.000,-1248000.000,608000.000,EPSG:3979
ab_coarse_000192_r16_c16,ab_coarse_000192,16,16,0.66127163,0.300000,-1488000.000,623000.000,-1487000.000,624000.000,-1504000.000,608000.000,-1472000.000,640000.000,EPSG:3979
ab_coarse_000195_r16_c16,ab_coarse_000195,16,16,0.99562317,0.300000,-1392000.000,623000.000,-1391000.000,624000.000,-1408000.000,608000.000,-1376000.000,640000.000,EPSG:3979
